1892	1892_wuaLbft1rKc.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/1892_wuaLbft1rKc.mp4	15020	Title+Desc+1892_wuaLbft1rKc.mp4
1893	1893_YRYf66YYsno.mp4	171	https://cognitivestudy.blob.core.windows.net/videos/1893_YRYf66YYsno.mp4	44510	Title+Desc+1893_YRYf66YYsno.mp4
1894	1894_tPnuSunVhdk.mp4	17	https://cognitivestudy.blob.core.windows.net/videos/1894_tPnuSunVhdk.mp4	51590	Title+Desc+1894_tPnuSunVhdk.mp4
1895	1895_7jNFL4efoBo.mp4	245	https://cognitivestudy.blob.core.windows.net/videos/1895_7jNFL4efoBo.mp4	35180	Title+Desc+1895_7jNFL4efoBo.mp4
1896	1896_iRL-dshDxMA.mp4	111	https://cognitivestudy.blob.core.windows.net/videos/1896_iRL-dshDxMA.mp4	51480	Title+Desc+1896_iRL-dshDxMA.mp4
1897	1897_z3kMJiAHbFk.mp4	82	https://cognitivestudy.blob.core.windows.net/videos/1897_z3kMJiAHbFk.mp4	30070	Title+Desc+1897_z3kMJiAHbFk.mp4
1898	1898_9j5yq2Gj2ZE.mp4	164	https://cognitivestudy.blob.core.windows.net/videos/1898_9j5yq2Gj2ZE.mp4	30670	Title+Desc+1898_9j5yq2Gj2ZE.mp4
1899	1899_f8rD8XoxTfE.mp4	210	https://cognitivestudy.blob.core.windows.net/videos/1899_f8rD8XoxTfE.mp4	54660	Title+Desc+1899_f8rD8XoxTfE.mp4
1900	1900_Wy-S0eG71lw.mp4	245	https://cognitivestudy.blob.core.windows.net/videos/1900_Wy-S0eG71lw.mp4	30490	Title+Desc+1900_Wy-S0eG71lw.mp4
1901	1901_rhYIIJuM0wc.mp4	132	https://cognitivestudy.blob.core.windows.net/videos/1901_rhYIIJuM0wc.mp4	15020	Title+Desc+1901_rhYIIJuM0wc.mp4
1903	1903_QamQbearbdw.mp4	228	https://cognitivestudy.blob.core.windows.net/videos/1903_QamQbearbdw.mp4	36870	Title+Desc+1903_QamQbearbdw.mp4
1904	1904_NCBbHsoTHg0.mp4	10	https://cognitivestudy.blob.core.windows.net/videos/1904_NCBbHsoTHg0.mp4	44090	Title+Desc+1904_NCBbHsoTHg0.mp4
1905	1905_NBpslXTxO4k.mp4	171	https://cognitivestudy.blob.core.windows.net/videos/1905_NBpslXTxO4k.mp4	53060	Title+Desc+1905_NBpslXTxO4k.mp4
1906	1906_Q21R-6KTJQE.mp4	74	https://cognitivestudy.blob.core.windows.net/videos/1906_Q21R-6KTJQE.mp4	39800	Title+Desc+1906_Q21R-6KTJQE.mp4
1907	1907_9_ZnVJr7ocA.mp4	208	https://cognitivestudy.blob.core.windows.net/videos/1907_9_ZnVJr7ocA.mp4	18000	Title+Desc+1907_9_ZnVJr7ocA.mp4
1908	1908_92Je85HVjv8.mp4	188	https://cognitivestudy.blob.core.windows.net/videos/1908_92Je85HVjv8.mp4	15020	Title+Desc+1908_92Je85HVjv8.mp4
1909	1909_WRsVZMHA36Q.mp4	243	https://cognitivestudy.blob.core.windows.net/videos/1909_WRsVZMHA36Q.mp4	48070	Title+Desc+1909_WRsVZMHA36Q.mp4
1910	1910_H13cKFMxXlM.mp4	227	https://cognitivestudy.blob.core.windows.net/videos/1910_H13cKFMxXlM.mp4	18000	Title+Desc+1910_H13cKFMxXlM.mp4
1911	1911_JmOio0GL0pU.mp4	89	https://cognitivestudy.blob.core.windows.net/videos/1911_JmOio0GL0pU.mp4	30000	Title+Desc+1911_JmOio0GL0pU.mp4
1912	1912_QlYk2_2cBWw.mp4	228	https://cognitivestudy.blob.core.windows.net/videos/1912_QlYk2_2cBWw.mp4	49740	Title+Desc+1912_QlYk2_2cBWw.mp4
1914	1914_HnWPRb6xhCY.mp4	10	https://cognitivestudy.blob.core.windows.net/videos/1914_HnWPRb6xhCY.mp4	30090	Title+Desc+1914_HnWPRb6xhCY.mp4
1915	1915_Jl1_YSyjYjI.mp4	81	https://cognitivestudy.blob.core.windows.net/videos/1915_Jl1_YSyjYjI.mp4	35060	Title+Desc+1915_Jl1_YSyjYjI.mp4
1916	1916_-3vhOFPCA_I.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1916_-3vhOFPCA_I.mp4	23290	Title+Desc+1916_-3vhOFPCA_I.mp4
1917	1917_LdxwKjUpaLQ.mp4	211	https://cognitivestudy.blob.core.windows.net/videos/1917_LdxwKjUpaLQ.mp4	17040	Title+Desc+1917_LdxwKjUpaLQ.mp4
1918	1918_zYqaeNy-oIY.mp4	194	https://cognitivestudy.blob.core.windows.net/videos/1918_zYqaeNy-oIY.mp4	48230	Title+Desc+1918_zYqaeNy-oIY.mp4
1919	1919_snBnOPUY7S0.mp4	17	https://cognitivestudy.blob.core.windows.net/videos/1919_snBnOPUY7S0.mp4	29810	Title+Desc+1919_snBnOPUY7S0.mp4
1920	1920_AzmPSmRnL30.mp4	202	https://cognitivestudy.blob.core.windows.net/videos/1920_AzmPSmRnL30.mp4	6900	Title+Desc+1920_AzmPSmRnL30.mp4
1921	1921_RJYqh67gQVY.mp4	25	https://cognitivestudy.blob.core.windows.net/videos/1921_RJYqh67gQVY.mp4	35040	Title+Desc+1921_RJYqh67gQVY.mp4
1922	1922_Wu0S_TEvK2A.mp4	164	https://cognitivestudy.blob.core.windows.net/videos/1922_Wu0S_TEvK2A.mp4	58170	Title+Desc+1922_Wu0S_TEvK2A.mp4
1923	1923_gKQtu0QN8M8.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/1923_gKQtu0QN8M8.mp4	21640	Title+Desc+1923_gKQtu0QN8M8.mp4
1925	1925_ziFZSaZsazs.mp4	73	https://cognitivestudy.blob.core.windows.net/videos/1925_ziFZSaZsazs.mp4	41910	Title+Desc+1925_ziFZSaZsazs.mp4
1926	1926_6V7nBPul4wE.mp4	113	https://cognitivestudy.blob.core.windows.net/videos/1926_6V7nBPul4wE.mp4	58350	Title+Desc+1926_6V7nBPul4wE.mp4
1927	1927_AlSSDGs9QJ0.mp4	7	https://cognitivestudy.blob.core.windows.net/videos/1927_AlSSDGs9QJ0.mp4	15140	Title+Desc+1927_AlSSDGs9QJ0.mp4
1928	1928_JqsSXj5jlFs.mp4	144	https://cognitivestudy.blob.core.windows.net/videos/1928_JqsSXj5jlFs.mp4	38500	Title+Desc+1928_JqsSXj5jlFs.mp4
1929	1929_6Oes8jmirWk.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1929_6Oes8jmirWk.mp4	20900	Title+Desc+1929_6Oes8jmirWk.mp4
1931	1931_XiSfhWELfgY.mp4	102	https://cognitivestudy.blob.core.windows.net/videos/1931_XiSfhWELfgY.mp4	15020	Title+Desc+1931_XiSfhWELfgY.mp4
1932	1932_toboHKeybLw.mp4	281	https://cognitivestudy.blob.core.windows.net/videos/1932_toboHKeybLw.mp4	53890	Title+Desc+1932_toboHKeybLw.mp4
1934	1934_pESrOCHEnHA.mp4	125	https://cognitivestudy.blob.core.windows.net/videos/1934_pESrOCHEnHA.mp4	30000	Title+Desc+1934_pESrOCHEnHA.mp4
1935	1935_JPJEqXU0LDs.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/1935_JPJEqXU0LDs.mp4	50060	Title+Desc+1935_JPJEqXU0LDs.mp4
1936	1936_fyUMJeeq_tE.mp4	73	https://cognitivestudy.blob.core.windows.net/videos/1936_fyUMJeeq_tE.mp4	53870	Title+Desc+1936_fyUMJeeq_tE.mp4
1938	1938_U2fyU3xXBys.mp4	114	https://cognitivestudy.blob.core.windows.net/videos/1938_U2fyU3xXBys.mp4	36180	Title+Desc+1938_U2fyU3xXBys.mp4
1939	1939_pvIkkZVEYwk.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/1939_pvIkkZVEYwk.mp4	56730	Title+Desc+1939_pvIkkZVEYwk.mp4
1940	1940_uU3mvE5dWSY.mp4	202	https://cognitivestudy.blob.core.windows.net/videos/1940_uU3mvE5dWSY.mp4	14950	Title+Desc+1940_uU3mvE5dWSY.mp4
1941	1941_SYaor7LG4Vk.mp4	193	https://cognitivestudy.blob.core.windows.net/videos/1941_SYaor7LG4Vk.mp4	59400	Title+Desc+1941_SYaor7LG4Vk.mp4
1942	1942_FS1C8Yd-9gk.mp4	156	https://cognitivestudy.blob.core.windows.net/videos/1942_FS1C8Yd-9gk.mp4	30050	Title+Desc+1942_FS1C8Yd-9gk.mp4
1944	1944_67AAzB-SUys.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/1944_67AAzB-SUys.mp4	43260	Title+Desc+1944_67AAzB-SUys.mp4
1945	1945_lLvh7T-ZQcQ.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/1945_lLvh7T-ZQcQ.mp4	30050	Title+Desc+1945_lLvh7T-ZQcQ.mp4
1946	1946_QuMWSrJyt3o.mp4	210	https://cognitivestudy.blob.core.windows.net/videos/1946_QuMWSrJyt3o.mp4	38060	Title+Desc+1946_QuMWSrJyt3o.mp4
1949	1949_pWn9lyRopgc.mp4	194	https://cognitivestudy.blob.core.windows.net/videos/1949_pWn9lyRopgc.mp4	57610	Title+Desc+1949_pWn9lyRopgc.mp4
1950	1950_JVKX07Uw-ko.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/1950_JVKX07Uw-ko.mp4	15000	Title+Desc+1950_JVKX07Uw-ko.mp4
1952	1952_Xi0CtTBJOJo.mp4	116	https://cognitivestudy.blob.core.windows.net/videos/1952_Xi0CtTBJOJo.mp4	15650	Title+Desc+1952_Xi0CtTBJOJo.mp4
1953	1953_3d-wNbX6ec4.mp4	202	https://cognitivestudy.blob.core.windows.net/videos/1953_3d-wNbX6ec4.mp4	57030	Title+Desc+1953_3d-wNbX6ec4.mp4
1954	1954_Xo-6ugVTavs.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1954_Xo-6ugVTavs.mp4	30260	Title+Desc+1954_Xo-6ugVTavs.mp4
1955	1955_kQr6FQA9slY.mp4	213	https://cognitivestudy.blob.core.windows.net/videos/1955_kQr6FQA9slY.mp4	24080	Title+Desc+1955_kQr6FQA9slY.mp4
1956	1956_NXpHe2WjwUE.mp4	38	https://cognitivestudy.blob.core.windows.net/videos/1956_NXpHe2WjwUE.mp4	15020	Title+Desc+1956_NXpHe2WjwUE.mp4
1957	1957__s1WPcApEWE.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1957__s1WPcApEWE.mp4	40590	Title+Desc+1957__s1WPcApEWE.mp4
1959	1959_sET1rEtS-3k.mp4	236	https://cognitivestudy.blob.core.windows.net/videos/1959_sET1rEtS-3k.mp4	38410	Title+Desc+1959_sET1rEtS-3k.mp4
1960	1960_dKjGNbad5bU.mp4	83	https://cognitivestudy.blob.core.windows.net/videos/1960_dKjGNbad5bU.mp4	30050	Title+Desc+1960_dKjGNbad5bU.mp4
1961	1961_yQrfGBeBMcc.mp4	202	https://cognitivestudy.blob.core.windows.net/videos/1961_yQrfGBeBMcc.mp4	15020	Title+Desc+1961_yQrfGBeBMcc.mp4
1962	1962_VKHhhmFm2Ms.mp4	152	https://cognitivestudy.blob.core.windows.net/videos/1962_VKHhhmFm2Ms.mp4	50290	Title+Desc+1962_VKHhhmFm2Ms.mp4
1963	1963_1fanUngVL_M.mp4	139	https://cognitivestudy.blob.core.windows.net/videos/1963_1fanUngVL_M.mp4	29930	Title+Desc+1963_1fanUngVL_M.mp4
1964	1964_zvQU-NTj3Rg.mp4	81	https://cognitivestudy.blob.core.windows.net/videos/1964_zvQU-NTj3Rg.mp4	21730	Title+Desc+1964_zvQU-NTj3Rg.mp4
1965	1965_oxbiJkLYobg.mp4	1	https://cognitivestudy.blob.core.windows.net/videos/1965_oxbiJkLYobg.mp4	59440	Title+Desc+1965_oxbiJkLYobg.mp4
1967	1967_p4TFFft3p4k.mp4	139	https://cognitivestudy.blob.core.windows.net/videos/1967_p4TFFft3p4k.mp4	17790	Title+Desc+1967_p4TFFft3p4k.mp4
1968	1968_owrq8thWySU.mp4	156	https://cognitivestudy.blob.core.windows.net/videos/1968_owrq8thWySU.mp4	29880	Title+Desc+1968_owrq8thWySU.mp4
1969	1969_-oaqz3hMS4c.mp4	73	https://cognitivestudy.blob.core.windows.net/videos/1969_-oaqz3hMS4c.mp4	53960	Title+Desc+1969_-oaqz3hMS4c.mp4
1970	1970_LhuuVhJrHRQ.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/1970_LhuuVhJrHRQ.mp4	30260	Title+Desc+1970_LhuuVhJrHRQ.mp4
1971	1971_4KFGZ60geok.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1971_4KFGZ60geok.mp4	10290	Title+Desc+1971_4KFGZ60geok.mp4
1972	1972_PT7OLaDWQlk.mp4	263	https://cognitivestudy.blob.core.windows.net/videos/1972_PT7OLaDWQlk.mp4	30050	Title+Desc+1972_PT7OLaDWQlk.mp4
1973	1973_DtcOXfWwLgU.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1973_DtcOXfWwLgU.mp4	40310	Title+Desc+1973_DtcOXfWwLgU.mp4
1974	1974_KkDsbEt5Ek0.mp4	280	https://cognitivestudy.blob.core.windows.net/videos/1974_KkDsbEt5Ek0.mp4	19130	Title+Desc+1974_KkDsbEt5Ek0.mp4
1976	1976_FThN57ZOyi4.mp4	152	https://cognitivestudy.blob.core.windows.net/videos/1976_FThN57ZOyi4.mp4	51730	Title+Desc+1976_FThN57ZOyi4.mp4
1977	1977_fswIN0yvmVQ.mp4	178	https://cognitivestudy.blob.core.windows.net/videos/1977_fswIN0yvmVQ.mp4	28750	Title+Desc+1977_fswIN0yvmVQ.mp4
1979	1979_OSgWPCbA-4U.mp4	27	https://cognitivestudy.blob.core.windows.net/videos/1979_OSgWPCbA-4U.mp4	10030	Title+Desc+1979_OSgWPCbA-4U.mp4
1980	1980_n27ChxdQPr4.mp4	205	https://cognitivestudy.blob.core.windows.net/videos/1980_n27ChxdQPr4.mp4	45600	Title+Desc+1980_n27ChxdQPr4.mp4
1981	1981_6kI2SBdf_Po.mp4	96	https://cognitivestudy.blob.core.windows.net/videos/1981_6kI2SBdf_Po.mp4	32040	Title+Desc+1981_6kI2SBdf_Po.mp4
1982	1982_nT6jPUrRO_s.mp4	196	https://cognitivestudy.blob.core.windows.net/videos/1982_nT6jPUrRO_s.mp4	32040	Title+Desc+1982_nT6jPUrRO_s.mp4
1983	1983_VE_E5cvTHdY.mp4	232	https://cognitivestudy.blob.core.windows.net/videos/1983_VE_E5cvTHdY.mp4	30050	Title+Desc+1983_VE_E5cvTHdY.mp4
1984	1984_jeQqEI8wnQg.mp4	73	https://cognitivestudy.blob.core.windows.net/videos/1984_jeQqEI8wnQg.mp4	30050	Title+Desc+1984_jeQqEI8wnQg.mp4
1985	1985_ku09sCvJKyY.mp4	113	https://cognitivestudy.blob.core.windows.net/videos/1985_ku09sCvJKyY.mp4	32580	Title+Desc+1985_ku09sCvJKyY.mp4
1986	1986_K4vJI2MO2CE.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/1986_K4vJI2MO2CE.mp4	30000	Title+Desc+1986_K4vJI2MO2CE.mp4
1987	1987_o5pV-ZbXWyA.mp4	210	https://cognitivestudy.blob.core.windows.net/videos/1987_o5pV-ZbXWyA.mp4	33880	Title+Desc+1987_o5pV-ZbXWyA.mp4
1990	1990_ZwP3Pby7Z3g.mp4	243	https://cognitivestudy.blob.core.windows.net/videos/1990_ZwP3Pby7Z3g.mp4	17020	Title+Desc+1990_ZwP3Pby7Z3g.mp4
1991	1991_nbJaErqJ3eE.mp4	172	https://cognitivestudy.blob.core.windows.net/videos/1991_nbJaErqJ3eE.mp4	39850	Title+Desc+1991_nbJaErqJ3eE.mp4
1992	1992__djisGiY68M.mp4	228	https://cognitivestudy.blob.core.windows.net/videos/1992__djisGiY68M.mp4	49740	Title+Desc+1992__djisGiY68M.mp4
1994	1994_-a2G3XCqNdk.mp4	192	https://cognitivestudy.blob.core.windows.net/videos/1994_-a2G3XCqNdk.mp4	15020	Title+Desc+1994_-a2G3XCqNdk.mp4
1995	1995_WP6xCdy6rMg.mp4	227	https://cognitivestudy.blob.core.windows.net/videos/1995_WP6xCdy6rMg.mp4	24750	Title+Desc+1995_WP6xCdy6rMg.mp4
1996	1996_42oAWKM5ars.mp4	152	https://cognitivestudy.blob.core.windows.net/videos/1996_42oAWKM5ars.mp4	50020	Title+Desc+1996_42oAWKM5ars.mp4
1997	1997_AOQXZczKuw4.mp4	67	https://cognitivestudy.blob.core.windows.net/videos/1997_AOQXZczKuw4.mp4	42890	Title+Desc+1997_AOQXZczKuw4.mp4
1998	1998_2x01RqDg78Q.mp4	69	https://cognitivestudy.blob.core.windows.net/videos/1998_2x01RqDg78Q.mp4	45050	Title+Desc+1998_2x01RqDg78Q.mp4
1999	1999_4AiMGnCD6vE.mp4	85	https://cognitivestudy.blob.core.windows.net/videos/1999_4AiMGnCD6vE.mp4	15020	Title+Desc+1999_4AiMGnCD6vE.mp4
2000	2000_7iRdz7lrlt0.mp4	66	https://cognitivestudy.blob.core.windows.net/videos/2000_7iRdz7lrlt0.mp4	30090	Title+Desc+2000_7iRdz7lrlt0.mp4
2001	2001_caIAjaea8Qw.mp4	49	https://cognitivestudy.blob.core.windows.net/videos/2001_caIAjaea8Qw.mp4	30050	Title+Desc+2001_caIAjaea8Qw.mp4
2002	2002_b7ScYaHrlq8.mp4	196	https://cognitivestudy.blob.core.windows.net/videos/2002_b7ScYaHrlq8.mp4	59210	Title+Desc+2002_b7ScYaHrlq8.mp4
2003	2003_Lh5n4HcLvCU.mp4	231	https://cognitivestudy.blob.core.windows.net/videos/2003_Lh5n4HcLvCU.mp4	15070	Title+Desc+2003_Lh5n4HcLvCU.mp4
2004	2004_tmcufCv-99A.mp4	210	https://cognitivestudy.blob.core.windows.net/videos/2004_tmcufCv-99A.mp4	38080	Title+Desc+2004_tmcufCv-99A.mp4
2005	2005_be5rrub-XyE.mp4	276	https://cognitivestudy.blob.core.windows.net/videos/2005_be5rrub-XyE.mp4	24380	Title+Desc+2005_be5rrub-XyE.mp4
2006	2006_PJlHiQJBDMw.mp4	139	https://cognitivestudy.blob.core.windows.net/videos/2006_PJlHiQJBDMw.mp4	34440	Title+Desc+2006_PJlHiQJBDMw.mp4
2008	2008_g1nnYMo8Fqw.mp4	152	https://cognitivestudy.blob.core.windows.net/videos/2008_g1nnYMo8Fqw.mp4	58140	Title+Desc+2008_g1nnYMo8Fqw.mp4
2009	2009_zR2YkTMB0rQ.mp4	193	https://cognitivestudy.blob.core.windows.net/videos/2009_zR2YkTMB0rQ.mp4	30000	Title+Desc+2009_zR2YkTMB0rQ.mp4
2010	2010_RFRtEgZgUw8.mp4	225	https://cognitivestudy.blob.core.windows.net/videos/2010_RFRtEgZgUw8.mp4	27070	Title+Desc+2010_RFRtEgZgUw8.mp4
2012	2012_MCxxzmE4u0c.mp4	113	https://cognitivestudy.blob.core.windows.net/videos/2012_MCxxzmE4u0c.mp4	58770	Title+Desc+2012_MCxxzmE4u0c.mp4
2013	2013_kKRELkvo3O4.mp4	17	https://cognitivestudy.blob.core.windows.net/videos/2013_kKRELkvo3O4.mp4	29140	Title+Desc+2013_kKRELkvo3O4.mp4
2014	2014_WqXO7uCdMe0.mp4	202	https://cognitivestudy.blob.core.windows.net/videos/2014_WqXO7uCdMe0.mp4	15020	Title+Desc+2014_WqXO7uCdMe0.mp4
2015	2015_tDT0kGlx52o.mp4	44	https://cognitivestudy.blob.core.windows.net/videos/2015_tDT0kGlx52o.mp4	23030	Title+Desc+2015_tDT0kGlx52o.mp4
2016	2016_IEpNYKP5vbU.mp4	165	https://cognitivestudy.blob.core.windows.net/videos/2016_IEpNYKP5vbU.mp4	39750	Title+Desc+2016_IEpNYKP5vbU.mp4
2018	2018_wEDujuA4UsA.mp4	205	https://cognitivestudy.blob.core.windows.net/videos/2018_wEDujuA4UsA.mp4	31050	Title+Desc+2018_wEDujuA4UsA.mp4
2020	2020_DDgt3puVjII.mp4	227	https://cognitivestudy.blob.core.windows.net/videos/2020_DDgt3puVjII.mp4	37430	Title+Desc+2020_DDgt3puVjII.mp4
2021	2021_Kw62B1mUgZc.mp4	192	https://cognitivestudy.blob.core.windows.net/videos/2021_Kw62B1mUgZc.mp4	51010	Title+Desc+2021_Kw62B1mUgZc.mp4
2022	2022_hGWiWu8RWZw.mp4	59	https://cognitivestudy.blob.core.windows.net/videos/2022_hGWiWu8RWZw.mp4	37060	Title+Desc+2022_hGWiWu8RWZw.mp4
2023	2023_ip_GVwKbETY.mp4	239	https://cognitivestudy.blob.core.windows.net/videos/2023_ip_GVwKbETY.mp4	30000	Title+Desc+2023_ip_GVwKbETY.mp4
2025	2025_f_6QQ6IVa6E.mp4	113	https://cognitivestudy.blob.core.windows.net/videos/2025_f_6QQ6IVa6E.mp4	32040	Title+Desc+2025_f_6QQ6IVa6E.mp4
2026	2026_MJGkm0UwNRk.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/2026_MJGkm0UwNRk.mp4	43840	Title+Desc+2026_MJGkm0UwNRk.mp4
2028	2028_DRdAaS5ZJyQ.mp4	139	https://cognitivestudy.blob.core.windows.net/videos/2028_DRdAaS5ZJyQ.mp4	46210	Title+Desc+2028_DRdAaS5ZJyQ.mp4
2029	2029_wM_ad8QTIRk.mp4	229	https://cognitivestudy.blob.core.windows.net/videos/2029_wM_ad8QTIRk.mp4	46600	Title+Desc+2029_wM_ad8QTIRk.mp4
2030	2030_wuBs5NKlQlE.mp4	229	https://cognitivestudy.blob.core.windows.net/videos/2030_wuBs5NKlQlE.mp4	46670	Title+Desc+2030_wuBs5NKlQlE.mp4
2031	2031_hTKJJAQRfDs.mp4	152	https://cognitivestudy.blob.core.windows.net/videos/2031_hTKJJAQRfDs.mp4	34020	Title+Desc+2031_hTKJJAQRfDs.mp4
2033	2033_930Fu1c404w.mp4	119	https://cognitivestudy.blob.core.windows.net/videos/2033_930Fu1c404w.mp4	51410	Title+Desc+2033_930Fu1c404w.mp4
2034	2034_OqP1DPNWi28.mp4	210	https://cognitivestudy.blob.core.windows.net/videos/2034_OqP1DPNWi28.mp4	38010	Title+Desc+2034_OqP1DPNWi28.mp4
2035	2035_7zSlrFHHQg0.mp4	81	https://cognitivestudy.blob.core.windows.net/videos/2035_7zSlrFHHQg0.mp4	41680	Title+Desc+2035_7zSlrFHHQg0.mp4
2036	2036_fBi2ojoUz9Y.mp4	188	https://cognitivestudy.blob.core.windows.net/videos/2036_fBi2ojoUz9Y.mp4	30330	Title+Desc+2036_fBi2ojoUz9Y.mp4
2037	2037_KD9J0H6pBP4.mp4	202	https://cognitivestudy.blob.core.windows.net/videos/2037_KD9J0H6pBP4.mp4	15020	Title+Desc+2037_KD9J0H6pBP4.mp4
2040	2040_OBp3PqCE8lc.mp4	271	https://cognitivestudy.blob.core.windows.net/videos/2040_OBp3PqCE8lc.mp4	16020	Title+Desc+2040_OBp3PqCE8lc.mp4
2041	2041_bpD3hkdqJkE.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/2041_bpD3hkdqJkE.mp4	37430	Title+Desc+2041_bpD3hkdqJkE.mp4
2042	2042_2jYMF-YkWBU.mp4	139	https://cognitivestudy.blob.core.windows.net/videos/2042_2jYMF-YkWBU.mp4	26630	Title+Desc+2042_2jYMF-YkWBU.mp4
2043	2043_6jHCeOEKvPg.mp4	74	https://cognitivestudy.blob.core.windows.net/videos/2043_6jHCeOEKvPg.mp4	29950	Title+Desc+2043_6jHCeOEKvPg.mp4
2045	2045_yDJZhvbBEE0.mp4	31	https://cognitivestudy.blob.core.windows.net/videos/2045_yDJZhvbBEE0.mp4	15020	Title+Desc+2045_yDJZhvbBEE0.mp4
2046	2046_fsf8LsLt960.mp4	210	https://cognitivestudy.blob.core.windows.net/videos/2046_fsf8LsLt960.mp4	38060	Title+Desc+2046_fsf8LsLt960.mp4
2048	2048_8xxoEuT-wKo.mp4	205	https://cognitivestudy.blob.core.windows.net/videos/2048_8xxoEuT-wKo.mp4	26170	Title+Desc+2048_8xxoEuT-wKo.mp4
2049	2049_pgo_Eq6w4Ec.mp4	152	https://cognitivestudy.blob.core.windows.net/videos/2049_pgo_Eq6w4Ec.mp4	45050	Title+Desc+2049_pgo_Eq6w4Ec.mp4
2050	2050_cThMqGVXib4.mp4	74	https://cognitivestudy.blob.core.windows.net/videos/2050_cThMqGVXib4.mp4	52430	Title+Desc+2050_cThMqGVXib4.mp4
2051	2051_sXc4gTLPq_A.mp4	210	https://cognitivestudy.blob.core.windows.net/videos/2051_sXc4gTLPq_A.mp4	34830	Title+Desc+2051_sXc4gTLPq_A.mp4
2052	2052_Gv7XV-6A4J8.mp4	8	https://cognitivestudy.blob.core.windows.net/videos/2052_Gv7XV-6A4J8.mp4	23960	Title+Desc+2052_Gv7XV-6A4J8.mp4
2053	2053_JGGAdj_Qaeg.mp4	83	https://cognitivestudy.blob.core.windows.net/videos/2053_JGGAdj_Qaeg.mp4	15020	Title+Desc+2053_JGGAdj_Qaeg.mp4
2054	2054_1yO5xIVy2dM.mp4	175	https://cognitivestudy.blob.core.windows.net/videos/2054_1yO5xIVy2dM.mp4	29070	Title+Desc+2054_1yO5xIVy2dM.mp4
2055	2055_ieCJ9UdNizU.mp4	139	https://cognitivestudy.blob.core.windows.net/videos/2055_ieCJ9UdNizU.mp4	30000	Title+Desc+2055_ieCJ9UdNizU.mp4
2056	2056_Hxe4mC_amms.mp4	81	https://cognitivestudy.blob.core.windows.net/videos/2056_Hxe4mC_amms.mp4	33340	Title+Desc+2056_Hxe4mC_amms.mp4
2057	2057_tW2mu2kMkpQ.mp4	38	https://cognitivestudy.blob.core.windows.net/videos/2057_tW2mu2kMkpQ.mp4	6060	Title+Desc+2057_tW2mu2kMkpQ.mp4
2058	2058_zNjNzuPoj78.mp4	228	https://cognitivestudy.blob.core.windows.net/videos/2058_zNjNzuPoj78.mp4	50090	Title+Desc+2058_zNjNzuPoj78.mp4
2059	2059_uS7JhNaE2bA.mp4	86	https://cognitivestudy.blob.core.windows.net/videos/2059_uS7JhNaE2bA.mp4	15090	Title+Desc+2059_uS7JhNaE2bA.mp4
2061	2061_znaVeRIHcm4.mp4	46	https://cognitivestudy.blob.core.windows.net/videos/2061_znaVeRIHcm4.mp4	58030	Title+Desc+2061_znaVeRIHcm4.mp4
2062	2062_ida6Z6acHgc.mp4	53	https://cognitivestudy.blob.core.windows.net/videos/2062_ida6Z6acHgc.mp4	53750	Title+Desc+2062_ida6Z6acHgc.mp4
2063	2063_vM4x26EinMQ.mp4	165	https://cognitivestudy.blob.core.windows.net/videos/2063_vM4x26EinMQ.mp4	30090	Title+Desc+2063_vM4x26EinMQ.mp4
2066	2066_B4BvXW_f83A.mp4	156	https://cognitivestudy.blob.core.windows.net/videos/2066_B4BvXW_f83A.mp4	58910	Title+Desc+2066_B4BvXW_f83A.mp4
2067	2067_VUDUD7Kw_DI.mp4	85	https://cognitivestudy.blob.core.windows.net/videos/2067_VUDUD7Kw_DI.mp4	44000	Title+Desc+2067_VUDUD7Kw_DI.mp4
2068	2068_QugUm-z9eE4.mp4	269	https://cognitivestudy.blob.core.windows.net/videos/2068_QugUm-z9eE4.mp4	30050	Title+Desc+2068_QugUm-z9eE4.mp4
2069	2069_Z_9Wtfx1R5o.mp4	81	https://cognitivestudy.blob.core.windows.net/videos/2069_Z_9Wtfx1R5o.mp4	40240	Title+Desc+2069_Z_9Wtfx1R5o.mp4
2072	2072_9Q1Wvh-lalc.mp4	165	https://cognitivestudy.blob.core.windows.net/videos/2072_9Q1Wvh-lalc.mp4	30050	Title+Desc+2072_9Q1Wvh-lalc.mp4
